חומר פעיל,גידול,MRL,תאריך עדכון,המתנה לאישור תקנות
"SPIRODICLOFEN","אגס","0.050","2010-06-21T00:00:00",
"SPIRODICLOFEN","שזיף","0.050","2012-02-15T00:00:00",
"SPIRODICLOFEN","משמש","0.050","2012-02-15T00:00:00",
"SPIRODICLOFEN","דובדבן","0.050","2013-01-23T00:00:00",
"SPIRODICLOFEN","נקטרינה","0.050","2012-02-15T00:00:00",
"SPIRODICLOFEN","אפרסק","0.050","2012-02-15T00:00:00",
"SPIROMESIFEN","מלון","0.050","2004-06-08T00:00:00",
"SPIROMESIFEN","מלפפון","0.020","2012-09-27T00:00:00",
"SPIROMESIFEN","דלעת","0.050","2015-11-12T00:00:00",
"SPIROMESIFEN","קישוא","0.020","2005-12-07T00:00:00",
"SPIROMESIFEN","אבטיח","0.050","2006-04-04T00:00:00",
"SPIROMESIFEN","פלפל","1.000","2006-04-27T00:00:00",
"SPIROMESIFEN","חציל","1.000","2005-12-07T00:00:00",
"SPIROMESIFEN","עגבניה","1.000","2005-12-07T00:00:00",
"SPIROMESIFEN","דלורית","0.050","2015-11-12T00:00:00",
"SPIROMESIFEN","כותנה","0.020","2005-12-07T00:00:00",
"SPIROTETRAMAT","קורנית","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","ענבים","0.500","2011-11-16T00:00:00",
"SPIROTETRAMAT","פרי הדר","0.500","2010-01-03T00:00:00","0.150"
"SPIROTETRAMAT","כרפס/סלרי (שורש ועלים)","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","כרוב","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","ברוקולי","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","כרוב ניצנים","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","כרובית","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","קולרבי","0.050","2016-09-29T00:00:00",
"SPIROTETRAMAT","מלון","0.100","2012-11-13T00:00:00",
"SPIROTETRAMAT","דלעת","0.100","2015-11-12T00:00:00",
"SPIROTETRAMAT","קישוא","0.100","2012-11-13T00:00:00",
"SPIROTETRAMAT","אבטיח","0.050","2012-11-13T00:00:00",
"SPIROTETRAMAT","כוסברה (גד השדה)","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","חסה","0.200","2014-08-06T00:00:00",
"SPIROTETRAMAT","פלפל","0.050","2012-11-13T00:00:00",
"SPIROTETRAMAT","חציל","0.050","2012-11-13T00:00:00",
"SPIROTETRAMAT","עגבניה","0.050","2013-03-13T00:00:00",
"SPIROTETRAMAT","שעועית ירוקה","0.050","2016-09-29T00:00:00",
"SPIROTETRAMAT","דלורית","0.100","2012-11-13T00:00:00",
"SPIROTETRAMAT","גזר",,"2017-01-30T00:00:00","0.010"
"SPIROTETRAMAT","בצל","0.100","2010-11-28T00:00:00",
"SPIROTETRAMAT","אבוקדו","0.300","2015-11-12T00:00:00",
"SPIROTETRAMAT","רימון","0.100","2015-11-12T00:00:00","0.150"
"SPIROTETRAMAT","תפוח עץ","0.200","2013-03-13T00:00:00",
"SPIROTETRAMAT","אגס","0.200","2013-03-23T00:00:00",
"SPIROTETRAMAT","ריחן מצוי / בזיל","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","עירית בצלית","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","שמיר (שבת)","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","מנטה","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","פטרוסלינון (שורש ועלים)","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","רוזמרין","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","מרווה","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","טרגון","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","רוקט (בן חרדל)","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","רוקולה","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","חבוש","0.200","2013-03-13T00:00:00",
"SPIROTETRAMAT","בצל ירוק","1.000","2013-04-14T00:00:00",
"SPIROXAMINE","ענבים","0.050","2005-11-23T00:00:00",
"SULFENTRAZONE","חימצה (חומוס)","0.010","1999-01-01T00:00:00",
"SULFOSULFURON","עגבניה","0.050","2005-12-04T00:00:00",
"SULFOSULFURON","חיטה","0.050","2005-12-04T00:00:00",
"SULFOXAFLOR","ענבים",,"2018-02-14T00:00:00","0.500"
"SULFOXAFLOR","תות שדה לפרי",,"2022-06-14T00:00:00","0.300"
"SULFOXAFLOR","פרי הדר","0.500","2013-11-20T00:00:00",
"SULFOXAFLOR","כרוב","0.010","2014-08-04T00:00:00",
"SULFOXAFLOR","ברוקולי","0.010","2014-08-04T00:00:00",
"SULFOXAFLOR","כרובית","0.010","2014-08-04T00:00:00",
"SULFOXAFLOR","מלפפון",,"2018-09-04T00:00:00","0.150"
"SULFOXAFLOR","דלעת",,"2020-07-28T00:00:00","0.060"
"SULFOXAFLOR","פלפל","0.100","2015-11-12T00:00:00",
"SULFOXAFLOR","עגבניה","0.100","2015-11-12T00:00:00",
"SULFOXAFLOR","כותנה",,"2018-02-14T00:00:00","0.010"
"SULFOXAFLOR","מנגו","0.020","2013-11-25T00:00:00",
"SULFOXAFLOR","רימון","0.020","2013-11-25T00:00:00",
"SULFOXAFLOR","תפוח עץ","0.500","2013-11-25T00:00:00",
"SULFOXAFLOR","נקטרינה","0.020","2013-11-25T00:00:00",
"SULFOXAFLOR","אפרסק","0.020","2013-11-25T00:00:00","0.100"
"TAU-FLUVALINATE","ענבים","1.000","2012-02-15T00:00:00",
"TAU-FLUVALINATE","פרי הדר","0.500","2005-09-20T00:00:00",
"TAU-FLUVALINATE","מלפפון",,"2024-09-09T00:00:00","0.020"
"TAU-FLUVALINATE","גזר","0.050","2013-05-13T00:00:00",
"TAU-FLUVALINATE","אגוז אדמה","0.100","2005-09-20T00:00:00",
"TAU-FLUVALINATE","שקד","0.100","2005-09-20T00:00:00",
"TAU-FLUVALINATE","פקאן תרבותי","0.100","2005-09-20T00:00:00",
"TAU-FLUVALINATE","רימון","0.100","2012-01-10T00:00:00",
"TAU-FLUVALINATE","תפוח עץ","0.020","2015-11-12T00:00:00","0.200"
"TAU-FLUVALINATE","שזיף","0.500","2005-09-20T00:00:00",
"TAU-FLUVALINATE","משמש","0.500","2012-01-10T00:00:00",
"TAU-FLUVALINATE","נקטרינה","0.500","2012-01-10T00:00:00",
"TAU-FLUVALINATE","אפרסק","0.500","2005-09-20T00:00:00",
"TEBUCONAZOLE","תירס מספוא","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","תלתן",,"2025-06-25T00:00:00","2.000"
"TEBUCONAZOLE","ענבים","2.000","1998-11-01T00:00:00",
"TEBUCONAZOLE","תות שדה לפרי","0.100","2017-12-28T00:00:00",
"TEBUCONAZOLE","תפוח אדמה","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","כרפס/סלרי (שורש ועלים)","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","כרוביים","0.200","1999-01-01T00:00:00",
"TEBUCONAZOLE","כרוב","0.200","2021-08-17T00:00:00",
"TEBUCONAZOLE","ברוקולי","0.200","2021-08-17T00:00:00",
"TEBUCONAZOLE","כרובית","0.200","2021-08-17T00:00:00",
"TEBUCONAZOLE","מלון","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","מלפפון","0.020","2015-11-12T00:00:00","0.200"
"TEBUCONAZOLE","קישוא","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","אבטיח","0.100","2012-11-13T00:00:00",
"TEBUCONAZOLE","חימצה (חומוס)","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","חסה",,"2019-07-09T00:00:00","0.500"
"TEBUCONAZOLE","פלפל","0.500","2021-04-26T00:00:00",
"TEBUCONAZOLE","חציל","0.200","2017-12-28T00:00:00",
"TEBUCONAZOLE","תירס מתוק","0.200","1999-01-01T00:00:00",
"TEBUCONAZOLE","עגבניה","0.200","2005-11-23T00:00:00","0.500"
"TEBUCONAZOLE","שעועית ירוקה","0.010","2016-05-23T00:00:00",
"TEBUCONAZOLE","גזר","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","בצל","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","חלב","0.010","1999-01-01T00:00:00",
"TEBUCONAZOLE","בשר","0.050","1999-01-01T00:00:00",
"TEBUCONAZOLE","בשר, חלקי פנים","0.050","1999-01-01T00:00:00",
"TEBUCONAZOLE","ביצים","0.010","2013-01-23T00:00:00",
"TEBUCONAZOLE","בשר עוף","0.050","1999-01-01T00:00:00",
"TEBUCONAZOLE","כותנה","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","אגוז אדמה","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","חמנית מצויה","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","שקד","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","שום","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","מנגו","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","רימון","0.050","2012-12-02T00:00:00",
"TEBUCONAZOLE","תפוח עץ","0.400","2013-05-13T00:00:00",
"TEBUCONAZOLE","אגס","0.400","2013-05-13T00:00:00",
"TEBUCONAZOLE","שזיף","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","משמש","0.300","2012-01-10T00:00:00",
"TEBUCONAZOLE","דובדבן",,"2023-03-15T00:00:00","0.300"
"TEBUCONAZOLE","נקטרינה","0.300","2008-12-03T00:00:00",
"TEBUCONAZOLE","אפרסק","0.300","2008-12-03T00:00:00",
"TEBUCONAZOLE","תמר","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","שעורה תרבותית",,"2025-06-25T00:00:00","0.020"
"TEBUCONAZOLE","חיטה","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","בשר עוף, חלקי פנים","0.050","2005-11-23T00:00:00",
"TEBUCONAZOLE","חבוש","0.400","2015-11-12T00:00:00",
"TEBUFENPYRAD","תות שדה לפרי","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","פרי הדר","0.050","2005-12-04T00:00:00",
"TEBUFENPYRAD","מלפפון","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","אבטיח","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","פלפל","0.100","2009-04-05T00:00:00",
"TEBUFENPYRAD","חציל","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","עגבניה","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","תפוח עץ","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","אגס","0.050","1999-01-01T00:00:00",
"TEFLUBENZURON","אספסת","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","ענבים","1.000","1996-01-01T00:00:00",
"TEFLUBENZURON","פרי הדר","1.000","1999-01-01T00:00:00",
"TEFLUBENZURON","תפוח אדמה","0.100","1996-01-01T00:00:00",
"TEFLUBENZURON","קינרס (ארטישוק)","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","כרפס/סלרי (שורש ועלים)","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","כרוביים","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","כרוב","0.500","2021-08-17T00:00:00",
"TEFLUBENZURON","כרובית","0.500","2021-08-17T00:00:00",
"TEFLUBENZURON","מלון","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","אבטיח","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","פלפל","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","חציל","0.500","2013-05-19T00:00:00",
"TEFLUBENZURON","עגבניה","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","שעועית ירוקה","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","בטטה","0.100","1996-01-01T00:00:00",
"TEFLUBENZURON","סלק אדום (שורש ועלים)","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","כותנה","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","תפוח עץ","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","אגס","1.000","1998-11-01T00:00:00",
"TEFLUBENZURON","שזיף","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","תמר","2.000","1996-01-01T00:00:00",
"TEFLUBENZURON","זית אירופאי","0.100","1996-01-01T00:00:00",
"TEFLUBENZURON","תירס","0.200","2017-12-28T00:00:00",
"TEFLUBENZURON","ריחן מצוי / בזיל","3.000","2005-10-30T00:00:00",
"TERBACIL","מנטה","0.020","2013-01-23T00:00:00",
"TERBUTHYLAZINE","תירס מספוא",,"2024-10-29T00:00:00","0.010"
"TERBUTHYLAZINE","תירס מתוק",,"2024-10-29T00:00:00","0.010"
"TERBUTHYLAZINE","תירס",,"2024-10-29T00:00:00","0.010"
"TERBUTRYN","חימצה (חומוס)","0.020","2013-01-23T00:00:00",
"TERBUTRYN","אפון","0.020","2013-01-23T00:00:00",
"TERBUTRYN","אגוז אדמה","0.020","2013-01-23T00:00:00",
"TERBUTRYN","חמנית מצויה","0.020","2013-01-23T00:00:00",
"TETRACONAZOLE","ענבים","0.500","2016-07-11T00:00:00",
"TETRACONAZOLE","תות שדה לפרי","0.200","2000-01-01T00:00:00",
"TETRACONAZOLE","כרפס/סלרי (שורש ועלים)","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","מלון","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","מלפפון","0.100","1999-01-01T00:00:00",
"TETRACONAZOLE","קישוא","0.100","1999-01-01T00:00:00",
"TETRACONAZOLE","אבטיח","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","כוסברה (גד השדה)","0.020","2005-10-30T00:00:00",
"TETRACONAZOLE","עגבניה","0.050","2005-12-05T00:00:00",
"TETRACONAZOLE","גזר","0.050","2005-12-05T00:00:00",
"TETRACONAZOLE","אגוז אדמה","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","מנגו","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","תפוח עץ","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","שזיף","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","דובדבן",,"2023-03-15T00:00:00","0.300"
"TETRACONAZOLE","נקטרינה","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","אפרסק","0.050","1999-01-01T00:00:00",
"TETRADIFON","סלק מספוא","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","פרי הדר","2.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","מלון","1.000","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","מלפפון","1.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","קישוא","1.000","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","אבטיח","1.000","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","פלפל","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","חציל","1.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","עגבניה","1.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","שעועית ירוקה","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","כותנה","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","אגוז אדמה","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","תפוח עץ","5.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","שזיף","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","נקטרינה","1.000","2004-07-13T00:00:00","יתבטל"
"TETRADIFON","אפרסק","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","תמר","0.500","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","תירס","1.000","1999-01-01T00:00:00","יתבטל"
"THIABENDAZOLE","פרי הדר","5.000","2005-05-24T00:00:00",
"THIABENDAZOLE","תפוח אדמה","5.000","1996-01-01T00:00:00",
"THIABENDAZOLE","גזר","1.000","2010-01-04T00:00:00",
"THIABENDAZOLE","פקאן תרבותי","0.200","1996-01-01T00:00:00",
"THIABENDAZOLE","תפוח עץ","3.000","2016-06-27T00:00:00",
"THIABENDAZOLE","אגס","3.000","2016-06-27T00:00:00",
"THIABENDAZOLE","זית אירופאי","10.000","1996-01-01T00:00:00",
"THIACLOPRID","קורנית","1.000","2009-09-10T00:00:00",
"THIACLOPRID","ענבים","0.020","2001-07-15T00:00:00","0.500"
"THIACLOPRID","תות שדה לפרי","1.000","2009-06-02T00:00:00",
"THIACLOPRID","לובאג'","1.000","2009-09-10T00:00:00",
"THIACLOPRID","תפוח אדמה","0.020","2001-07-15T00:00:00",
"THIACLOPRID","כרפס/סלרי (שורש ועלים)","0.500","2013-01-23T00:00:00",
"THIACLOPRID","כרוביים","0.020","2001-07-15T00:00:00",
"THIACLOPRID","כרוב","0.020","2021-08-17T00:00:00",
"THIACLOPRID","ברוקולי","0.020","2012-10-15T00:00:00",
"THIACLOPRID","כרובית","0.020","2021-08-17T00:00:00",
"THIACLOPRID","מלון","0.020","2001-07-15T00:00:00",
"THIACLOPRID","קישוא","0.020","2001-07-15T00:00:00",
"THIACLOPRID","אבטיח","0.050","2016-09-04T00:00:00",
"THIACLOPRID","סלק עלים","0.100","2009-09-10T00:00:00",
"THIACLOPRID","כוסברה (גד השדה)","0.500","2009-09-10T00:00:00",
"THIACLOPRID","עגבניה","0.050","2003-07-29T00:00:00",
"THIACLOPRID","כותנה","0.020","2001-07-15T00:00:00",
"THIACLOPRID","שקד","1.000","2010-02-18T00:00:00",
"THIACLOPRID","אורגנו","1.000","2012-09-27T00:00:00",
"THIACLOPRID","אפרסמון","0.050","2004-06-08T00:00:00",
"THIACLOPRID","רימון","0.020","2005-12-05T00:00:00",
"THIACLOPRID","תפוח עץ","0.100","2005-01-17T00:00:00",
"THIACLOPRID","אגס","0.100","2005-12-05T00:00:00",
"THIACLOPRID","שזיף","0.300","2009-11-05T00:00:00",
"THIACLOPRID","נקטרינה","0.300","2009-04-05T00:00:00",
"THIACLOPRID","אפרסק","0.300","2012-02-22T00:00:00",
"THIACLOPRID","זית אירופאי","0.200","2009-06-02T00:00:00",
"THIACLOPRID","תירס","0.100","2005-12-05T00:00:00",
"THIACLOPRID","ריחן מצוי / בזיל","1.000","2009-09-10T00:00:00",
"THIACLOPRID","עירית בצלית","1.000","2010-10-04T00:00:00",
"THIACLOPRID","שמיר (שבת)","0.500","2009-09-10T00:00:00",
"THIACLOPRID","מיורם","1.000","2012-09-27T00:00:00",
"THIACLOPRID","מנטה","1.000","2009-09-10T00:00:00",
"THIACLOPRID","פטרוסלינון (שורש ועלים)","0.500","2009-09-10T00:00:00",
"THIACLOPRID","רוזמרין","1.000","2009-09-10T00:00:00",
"THIACLOPRID","מרווה","1.000","2005-10-30T00:00:00",
"THIACLOPRID","טרגון","1.000","2009-09-10T00:00:00",
"THIACLOPRID","רוקולה","0.100","2009-09-10T00:00:00",
"THIACLOPRID","סייגית (צ'רביל)","0.500","2009-09-10T00:00:00",
"THIACLOPRID","בצל ירוק","1.000","2012-07-02T00:00:00",
"THIACLOPRID","חומעת הגינה","0.100","2012-09-27T00:00:00",
"THIAMETHOXAM","ענבים","0.300","2003-11-05T00:00:00",
"THIAMETHOXAM","תות שדה לפרי","0.050","2006-02-08T00:00:00",
"THIAMETHOXAM","פרי הדר","0.050","2007-05-06T00:00:00",
"THIAMETHOXAM","תפוח אדמה","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","כרוביים","0.020","2005-12-05T00:00:00",
"THIAMETHOXAM","כרוב","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","ברוקולי","0.020","2005-12-05T00:00:00",
"THIAMETHOXAM","כרובית","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","קולרבי","0.020","2021-08-17T00:00:00",
"THIAMETHOXAM","מלון","0.100","2001-07-15T00:00:00",
"THIAMETHOXAM","מלפפון","0.100","2004-06-08T00:00:00",
"THIAMETHOXAM","קישוא","0.100","2004-06-08T00:00:00",
"THIAMETHOXAM","אבטיח","0.050","2004-06-08T00:00:00",
"THIAMETHOXAM","חסה","0.020","2005-05-26T00:00:00",
"THIAMETHOXAM","פלפל","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","חציל","0.050","2004-06-08T00:00:00",
"THIAMETHOXAM","עגבניה","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","שעועית ירוקה","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","בטטה","0.020","2015-08-04T00:00:00",
"THIAMETHOXAM","גזר","0.010","2012-05-03T00:00:00",
"THIAMETHOXAM","אגוז אדמה","0.050","2015-11-12T00:00:00",
"THIAMETHOXAM","שקד","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","בננה","0.050","2006-11-23T00:00:00",
"THIAMETHOXAM","מנגו","0.010","2008-12-03T00:00:00",
"THIAMETHOXAM","אפרסמון","0.050","2006-02-08T00:00:00",
"THIAMETHOXAM","רימון","0.300","2014-08-07T00:00:00",
"THIAMETHOXAM","תפוח עץ","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","אגס","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","שזיף","0.020","2005-12-05T00:00:00",
"THIAMETHOXAM","משמש","0.050","2009-07-02T00:00:00",
"THIAMETHOXAM","נקטרינה","0.050","2004-06-08T00:00:00",
"THIAMETHOXAM","אפרסק","0.050","2004-06-08T00:00:00",
"THIAMETHOXAM","תמר",,"2022-03-23T00:00:00","0.010"
"THIAMETHOXAM","חיטה","0.010","2014-08-04T00:00:00",
"THIAMETHOXAM","מרווה","3.000","2005-10-30T00:00:00",
"THIDIAZURON","כותנה","0.010","2005-12-05T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","תפוח אדמה","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","כרפס/סלרי (שורש ועלים)","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","כרוב","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","כרובית","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","מלון","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","מלפפון","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","קישוא","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","אבטיח","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","פלפל","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","עגבניה","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","שעועית ירוקה","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","ריחן מצוי / בזיל","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","מנטה","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","מרווה","0.050","2005-07-10T00:00:00",
"THIOCYCLAM HYDROGEN OXALATE","אפונת שלג","0.050","2010-07-15T00:00:00",
"TOLCLOFOS METHYL","כרפס/סלרי (שורש ועלים)","2.000","1999-01-01T00:00:00",
"TOLFENPYRAD","ענבים",,"2017-06-06T00:00:00","0.300"
"TOLFENPYRAD","כרפס/סלרי (שורש ועלים)",,"2023-04-30T00:00:00","3.500"
"TOLFENPYRAD","כרוב",,"2018-02-13T00:00:00","0.050"
"TOLFENPYRAD","מלפפון","0.020","2018-02-14T00:00:00","0.150"
"TOLFENPYRAD","חסה",,"2019-06-18T00:00:00","0.300"
"TOLFENPYRAD","פלפל",,"2019-06-19T00:00:00","0.700"
"TOLFENPYRAD","חציל",,"2021-11-23T00:00:00","0.700"
"TOLFENPYRAD","בצל",,"2020-01-30T00:00:00","0.200"
"TOLFENPYRAD","שקד",,"2021-10-21T00:00:00","0.050"
"TOLFENPYRAD","מנגו",,"2020-09-15T00:00:00","0.150"
"TOLFENPYRAD","אגס",,"2021-10-21T00:00:00","1.000"
"TOLFENPYRAD","שזיף",,"2020-02-25T00:00:00","0.200"
"TOLFENPYRAD","נקטרינה",,"2018-08-13T00:00:00","0.200"
"TOLFENPYRAD","אפרסק",,"2018-02-13T00:00:00","0.200"
"TOLFENPYRAD","פטרוסלינון (שורש ועלים)",,"2023-04-30T00:00:00","3.000"
"TOLFENPYRAD","בצל ירוק",,"2023-04-30T00:00:00","3.200"
"TRIADIMEFON","חלב","0.010","2013-01-23T00:00:00",
"TRIADIMEFON","בשר","0.020","2013-01-23T00:00:00",
"TRIADIMEFON","בשר, חלקי פנים","0.010","2013-01-23T00:00:00",
"TRIADIMEFON","ביצים","0.010","2013-01-23T00:00:00",
"TRIADIMEFON","בשר עוף","0.010","2013-01-23T00:00:00",
"TRIADIMEFON","בשר עוף, חלקי פנים","0.010","2013-01-23T00:00:00",
"TRIADIMENOL","אספסת","2.000","2004-07-13T00:00:00",
"TRIADIMENOL","תלתן","2.000","2004-07-13T00:00:00",
"TRIADIMENOL","בקיה","2.000","2004-07-13T00:00:00",
"TRIADIMENOL","ענבים","2.000","2004-07-13T00:00:00",
"TRIADIMENOL","מלון","0.100","2004-07-13T00:00:00",
"TRIADIMENOL","מלפפון","0.100","2004-07-13T00:00:00",
"TRIADIMENOL","דלעת","0.100","2004-07-13T00:00:00",
